dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,sampleFlowRate,temperatureOrPressure,samplingPeriod,checkSum,pm1,pm2_5,pm10
2021-07-12 00:18:28.860826,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:18:38.889796,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:18:48.934085,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:18:58.978458,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:19:09.022944,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:19:19.067293,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:19:29.111762,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:19:39.140953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:19:49.185434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:19:59.230036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:20:09.274306,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,4,0.08,0.08,0.08
2021-07-12 00:20:19.318820,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:20:29.363269,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3.70,10000,10.03,4,0.28,0.20,0.27
2021-07-12 00:20:39.407754,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:20:49.452209,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,4,0.57,0.17,0.52
2021-07-12 00:20:59.496727,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:21:09.541203,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,3.70,10000,10.03,4,1.82,0.12,1.53
2021-07-12 00:21:19.585769,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,3.70,10000,10.03,7,0.24,0.19,0.23
